Customer Terms,Item Number,Item Description,Stocking Multiple,Material Type,Stock or S/O
"Hand Nails, Hand",16HDC,16D HDG COMMON 50#,BX,H,Stock
"Hand Nails, Hand",8HDC,8D HDG COMMON 50#,BX,H,Stock
"Hand Nails, Hand",10COM,10D BRIGHT COMMON 50#,BX,H,Stock
"Hand Nails, Hand",16COM,16D BRIGHT COMMON 50#,BX,H,Stock
"Hand Nails, Hand",20COM,20D BRIGHT COMMON 50#,BX,H,Stock
"Hand Nails, Hand",8COM,8D BRIGHT COMMON 50#,BX,H,Stock
"Hand Nails, Hand",10HDG,10D HDG BOX 50#,BX,H,Stock
"Hand Nails, Hand",16HDG,16D HDG BOX 50#,BX,H,Stock
"Hand Nails, Hand",20HDG,20D HDG BOX 50#,BX,H,Stock
"Hand Nails, Hand",4HDG,4D HDG BOX 50#,BX,H,Stock
"Hand Nails, Hand",6HDG,6D HDG BOX 50#,BX,H,Stock
"Hand Nails, Hand",7HDG,7D HDG BOX 50#,BX,H,Stock
"Hand Nails, Hand",8HDG,8D HDG BOX 50#,BX,H,Stock
"Hand Nails, Hand",112JHDG,"1-1/2"" HDG JOIST HANGER 50#",BX,H,Stock
"Hand Nails, Hand",6D,6D BRIGHT DUPLEX 50#,BX,H,Stock
"Hand Nails, Hand",8D,8D BRIGHT DUPLEX 50#,BX,H,Stock
"Hand Nails, Hand",16D,16D BRIGHT DUPLEX 50#,BX,H,Stock
"Hand Nails, Hand, VCS",16VCS,16D COATED SINKER 50#,BX,H,Stock
"Hand Nails, Hand, VCS",8VCS,8D COATED SINKER 50#,BX,H,Stock
L Strap,1212L,1212L   STRAP,EA,H,Stock
L Strap,66L,66L   STRAP,EA,H,Stock
L Strap,88L,88L   STRAP,EA,H,Stock
T Strap,66T,66T   STRAP,EA,H,Stock
T Strap,1212T,1212T   STRAP,EA,H,Stock
T Strap,128T,128T   STRAP,EA,H,Stock
"Ply Clip, Roof Clips",12PSC,"1/2"" PSC   PLYWOOD CLIP",EA,H,Stock
"Ply Clip, Roof Clips",58PSC,"5/8"" PSC   PLYWOOD CLIP",EA,H,Stock
Framing Angle,A23Z,A23Z   Z-MAX ANGLE,EA,H,Stock
Framing Angle,A34Z,A34Z   Z-MAX ANGLE,EA,H,Stock
Framing Angle,A35Z,A35Z   Z-MAX ANGLE,EA,H,Stock
Framing Angle,A35,A35   ANGLE,EA,H,Stock
Post Base,ABA44Z,ABA44Z   Z-MAX POST BASE,EA,H,Stock
Post Base,ABA46Z,ABA46Z   Z-MAX POST BASE,EA,H,Stock
Post Base,ABA66Z,ABA66Z   Z-MAX POST BASE,EA,H,Stock
Post Base,ABU44Z,ABU44Z   Z-MAX POST BASE,EA,H,Stock
Post Base,ABU66Z,ABU46Z   Z-MAX POST BASE,EA,H,Stock
Post Base,ABU46Z,ABU66Z   Z-MAX POST BASE,EA,H,Stock
Post Cap,AC4Z,AC4Z   Z-MAX POST CAP,EA,H,Stock
Post Cap,AC6Z,AC6Z   Z-MAX POST CAP,EA,H,Stock
Anchor Mate,AM34,"AM 3/4""   ANCHOR MATE",EA,H,Stock
Anchor Mate,AM58,"AM 5/8""   ANCHOR MATE",EA,H,Stock
Anchor Mate,AM78,"AM 7/8""   ANCHOR MATE",EA,H,Stock
Post Base,BC40Z,BC40Z   Z-MAX POST BASE/CAP,EA,H,Stock
Post Base,BC460,BC460   POST BASE/CAP,EA,H,Stock
Post Base,BC46Z,BC46Z   Z-MAX POST BASE/CAP,EA,H,Stock
Post Base,BC4Z,BC4Z   Z-MAX POST BASE/CAP,EA,H,Stock
Post Base,BC60Z,BC60Z   Z-MAX POST BASE/CAP,EA,H,Stock
Post Base,BC6Z,BC6Z   Z-MAX POST BASE/CAP,EA,H,Stock
"Bearing Plate, 3x3 BP, Square Washer HDG",BP34HDG,"3""X3"" 3/4""   HDG BEARING PLATE",EA,H,Stock
"Bearing Plate, 2x2 BP, Square Washer HDG",BP582HDG,"2""X2"" 5/8""   HDG BEARING PLATE",EA,H,Stock
"Bearing Plate, 3x3 BP, Square Washer HDG",BP583HDG,"3""X3"" 5/8""   HDG BEARING PLATE",EA,H,Stock
"Bearing Plate, 3x3 BP, Square Washer HDG",BP78,"3""X3"" 7/8""   HDG BEARING PLATE",EA,H,Stock
"Bearing Plate, 3x3 BP, Square Washer HDG",BPS583HDG,"3""X3"" 5/8""   HDG SLOTTED BEARING PLATE",EA,H,Stock
Column Base,CB88,CB88,EA,H,Stock
Column Base,CBSQ44,CBSTQ44Z-SDS2   Z-MAX COLUMN BASE,EA,H,Stock
Column Base,CBSQ44HDG,CBSTQ44SDS-2   HDG COLUMN BASE,EA,H,Stock
Column Base,CBSQ46,CBSTQ46Z-SDS2   Z-MAX COLUMN BASE,EA,H,Stock
Column Base,CBSQ46HDG,CBSTQ46SDS-2   HDG COLUMN BASE,EA,H,Stock
Column Base,CBSQ66,CBSTQ66Z-SDS2   Z-MAX COLUMN BASE,EA,H,Stock
Column Base,CBSQ66HDG,CBSTQ66SDS-2   HDG COLUMN BASE,EA,H,Stock
Column Cap,CCQ44,CCQ44   COLUMN CAP,EA,H,Stock
Column Cap,CCQ44ROT,CCQ44ROT   COLUMN CAP ROT 90,EA,H,Stock
Column Cap,CCQ46,CCQ46   COLUMN CAP,EA,H,Stock
Column Cap,CCQ54,CCQ54   COLUMN CAP,EA,H,Stock
Column Cap,CCQ56,CCQ56   COLUMN CAP,EA,H,Stock
Column Cap,CCQ64,CCQ64   COLUMN CAP,EA,H,Stock
Column Cap,CCQ66,CCQ66   COLUMN CAP,EA,H,Stock
Column Cap,CCQ66ROT,CCQ66ROT   COLUMN CAP ROT 90,EA,H,Stock
Column Cap,CCQ714,CCQ7.1-4    COLUMN CAP,EA,H,Stock
Column Cap,CCQ716,CCQ7.1-6    COLUMN CAP,EA,H,Stock
Coiled Strap,CMST12,CMST12   COILED STRAP  40',EA,H,Stock
Coiled Strap,CMST14,CMST14   COILED STRAP  52-1/2',EA,H,Stock
Coiled Strap,CMSTC16,CMSTC16   COILED STRAP 54',EA,H,Stock
Coiled Strap,CS14,CS14   COIL STRAP 100',EA,H,Stock
Coiled Strap,CS16150,CS16   COILED STRAP 150' ROLL,EA,H,Stock
Coiled Strap,CS16R,CS16-R   COILED STRAP 25',EA,H,Stock
Spacers,D2W,D2W   DECK2WALL SPACERS,EA,H,Stock
Truss Clip,DTC,DTC   ROOF TRUSS CLIP,EA,H,Stock
Deck Connector,DTT2Z,DTT2Z   Z-MAX DECK POST CONNECTOR,EA,H,Stock
Column Cap,ECCLLQ444,ECCLLQ444   COLUMN CAP-SDS,EA,H,Stock
Column Cap,ECCLLQ666,ECCLLQ666   COLUMN CAP-SDS,EA,H,Stock
Column Cap,ECCLRQ444,ECCLRQ444   COLUMN CAP-SDS,EA,H,Stock
Column Cap,ECCLRQ666,ECCLRQ666   COLUMN CAP-SDS,EA,H,Stock
Column Cap,ECCQ44,ECCQ44   COLUMN CAP,EA,H,Stock
Column Cap,ECCQ44ROT,ECCQ44ROT   COLUMN CAP ROT 90,EA,H,Stock
Column Cap,ECCQ46,ECCQ46   COLUMN CAP,EA,H,Stock
Column Cap,ECCQ54,ECCQ54   COLUMN CAP,EA,H,Stock
Column Cap,ECCQ56,ECCQ56   COLUMN CAP,EA,H,Stock
Column Cap,ECCQ64,ECCQ64   COLUMN CAP,EA,H,Stock
Column Cap,ECCQ66,ECCQ66   COLUMN CAP,EA,H,Stock
Column Cap,ECCQ66ROT,ECCQ66ROT   COLUMN CAP ROT 90,EA,H,Stock
Column Cap,ECCQ714,ECCQ7.1-4    COLUMN CAP,EA,H,Stock
Column Cap,ECCQ716,ECCQ7.1-6    COLUMN CAP,EA,H,Stock
Epoxy Gun,EDT22A,EDT-22A   EPOXY GUN,EA,H,Stock
Epoxy Nozzle,EMN22,EMN22   EPOXY NOZZLE W/ NUT,EA,H,Stock
Post Base,EPB44A,EPB44A   POST BASE,EA,H,Stock
Post Cap,EPC4Z,EPC4Z   Z-MAX POST CAP,EA,H,Stock
Post Cap,EPC6Z,EPC6Z   Z-MAX POST CAP,EA,H,Stock
Epoxy Tie Brush,ETB10,ETB10   EPOXY TIE BRUSH,EA,H,Stock
Epoxy Tie Brush,ETB6,ETB6   EPOXY TIE BRUSH,EA,H,Stock
Epoxy Tie Brush,ETB8,ETB8   EPOXY TIE BRUSH,EA,H,Stock
Fence Bracket,FB24Z,FB24   Z-MAX FENCE BRACKET,EA,H,Stock
Fence Bracket,FB26,FB26   FENCE BRACKET,EA,H,Stock
Girder Hanger,GH466,GH46-6   GIRDER HANGER,EA,H,Stock
Girder Hanger,GH4663,GH46-6/3   GIRDER HANGER,EA,H,Stock
Girder Hanger,GH468,GH46-8   GIRDER HANGER,EA,H,Stock
Girder Hanger,GH4683,GH46-8/3   GIRDER HANGER,EA,H,Stock
Girder Hanger,GH486,GH48-6   GIRDER HANGER,EA,H,Stock
Girder Hanger,GH4863,GH48-6/3   GIRDER HANGER,EA,H,Stock
Girder Hanger,GH488,GH48-8   GIRDER HANGER,EA,H,Stock
Girder Hanger,GH4883,GH48-8/3   GIRDER HANGER,EA,H,Stock
Girder Hanger,GH668,GH66-8     GIRDER HANGER,EA,H,Stock
Girder Hanger,GH688,GH68-8     GIRDER HANGER,EA,H,Stock
Girder Hanger,GH6883,GH68-8/3   GIRDER HANGER,EA,H,Stock
Hurricane Tie,H1Z,H1AZ   Z-MAX HURRICANE TIE,EA,H,Stock
Hurricane Tie,H25A,H2.5A   HURICANE TIE,EA,H,Stock
Hurricane Tie,H25AZ,H2.5A   Z-MAX HURRICANE TIE,EA,H,Stock
Hurricane Tie,H3,H3   HURRICANE TIE,EA,H,Stock
Hurricane Tie,H8,H8   HURRICANE TIE,EA,H,Stock
Hold down,HDQ8,HDQ8    HOLD DOWN W/SCREW,EA,H,Stock
Hold down,HDU11,HDU11    HOLD DOWN W/SCREW,EA,H,Stock
Hold down,HDU2,HDU2    HOLD DOWN W/SCREW,EA,H,Stock
Hold down,HDU4,HDU4    HOLD DOWN W/SCREW,EA,H,Stock
Hold down,HDU5,HDU5    HOLD DOWN W/SCREW,EA,H,Stock
Hold down,HDU8,HDU8    HOLD DOWN W/SCREW,EA,H,Stock
Hurricane Gusset Angle,HGA10KT,HGA10KT   HURRICANE GUSSET,BX,H,Stock
Heavy Hanger,HGLTV3511,HGLTV3511   HANGER,EA,H,Stock
Heavy Hanger,HGLTV3514,HGLTV3514   HANGER,EA,H,Stock
Heavy Hanger,HGLTV5511,HGLTV5511   HANGER,EA,H,Stock
Heavy Hanger,HGLTV5514,HGLTV5514   HANGER,EA,H,Stock
Heavy Hanger,HGUS72512,HGUS7.25/12   HANGER,EA,H,Stock
Heavy Hanger,HGUS412,HGUS412   HANGER,EA,H,Stock
Heavy Hanger,HGUS55012,HGUS5.50/12   HANGER,EA,H,Stock
Header Hanger,HH4,HH4   HEADER HANGER,EA,H,Stock
Header Hanger,HH6,HH6   HEADER HANGER,EA,H,Stock
Hip Ridge Connector,HHRC44,HHRC44   HIP RIDGE CONNECTOR,EA,H,Stock
Heavy Hanger,HHUS410,HHUS410   HANGER,EA,H,Stock
Heavy Hanger,HHUS55010,HHUS5.50/10 HANGER,EA,H,Stock
Heavy Tension Tie,HTT4,HTT4   TENSION TIE,EA,H,Stock
Heavy Tension Tie,HTT5,HTT5   TENSION TIE,EA,H,Stock
Heavy Joist Hanger,HU11,HU11   HANGER,EA,H,Stock
Heavy Joist Hanger,HU210,HU210   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU212,HU212   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU26,HU26   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU28,HU28   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU410,HU410   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU412,HU412   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU414,HU414   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU412TF,HU412TF   JOIST HANGER TOP FLANGE,EA,H,Stock
Heavy Joist Hanger,HU46,HU46   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU48,HU48   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU610,HU610   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU612,HU612   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU612TF,HU612TF   JOIST HANGER TOP FLANGE,EA,H,Stock
Heavy Joist Hanger,HU66,HU66   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU68,HU68   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HU7,HU7   HANGER,EA,H,Stock
Heavy Joist Hanger,HU9,HU7   HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUC410,HUC410   CONCEALED HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUC412,HUC412   CONCEALED HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUC46,HUC46   CONCEALED HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUC48,HUC48   CONCEALED HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUC610,HUC610   CONCEALED HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUC612,HUC612   CONCEALED HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUC66,HUC66   CONCEALED HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUC68,HUC68   CONCEALED HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUCQ412,HUCQ412   CONCEALED HANGER,EA,H,Stock
Heavy Concealed Joist Hanger,HUCQ612,HUCQ612   CONCEALED HANGER,EA,H,Stock
Heavy Joist Hanger,HUS210,HUS210   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HUS26,HUS26   JOIST HANGER,EA,H,Stock
Heavy Joist Hanger,HUS412,HUS412   JOIST HANGER,EA,H,Stock
Top Flanger I-Joist Hanger,ITS2061188,ITS2.06/11.88   I-JOIST HANGER (210),EA,H,Stock
Top Flanger I-Joist Hanger,ITS20614,ITS2.06/14   I-JOIST HANGER (210),EA,H,Stock
Top Flanger I-Joist Hanger,ITS2371188,ITS2.37/11.88   I-JOIST HANGER (230/360),EA,H,Stock
Top Flanger I-Joist Hanger,ITS23714,ITS2.37/14   I-JOIST HANGER (230/360),EA,H,Stock
Top Flanger I-Joist Hanger,ITS23795,ITS2.37/9.5   I-JOIST HANGER (230/360),EA,H,Stock
Top Flanger I-Joist Hanger,ITS3561188,ITS3.56/11.88   I-JOIST HANGER (560),EA,H,Stock
Face Mount I-Joist Hanger,IUS2061188,IUS2.06/11.88   I-JOIST HANGER (210),EA,H,Stock
Face Mount I-Joist Hanger,IUS20614,IUS2.06/14   I-JOIST HANGER (210),EA,H,Stock
Face Mount I-Joist Hanger,IUS2371188,IUS2.37/11.88   I-JOIST HANGER (230/360),EA,H,Stock
Face Mount I-Joist Hanger,IUS23714,IUS2.37/14   I-JOIST HANGER (230/360),EA,H,Stock
Face Mount I-Joist Hanger,IUS2561188,IUS2.37/9.5   I-JOIST HANGER (230/360),EA,H,Stock
Face Mount I-Joist Hanger,IUS3561188,IUS3.56/11.88   I-JOIST HANGER (560),EA,H,Stock
L-Shaped Angle,L30,L30   SUPPORT ANGLE,EA,H,Stock
L-Shaped Angle,L50Z,L50Z   Z-MAX SUPPORT ANGLE,EA,H,Stock
L-Shaped Angle,L70Z,L70Z   Z-MAX SUPPORT ANGLE,EA,H,Stock
L-Shaped Angle,L90Z,L90Z   Z-MAX SUPPORT ANGLE,EA,H,Stock
Post Cap,LCE4Z,LCE4Z   Z-MAX POST CAPS,EA,H,Stock
Post Cap,LPC4Z,LPC4Z   Z-MAX ADJ POST CAP,EA,H,Stock
Post Cap,LPC6Z,LPC6Z   Z-MAX ADJ POST CAP,EA,H,Stock
SKU-Match,LRU210Z,LRU210Z   Z-MAX RAFTER HANGER,EA,H,Stock
SKU-Match,LRU26Z,LRU26Z   Z-MAX RAFTER HANGER,EA,H,Stock
SKU-Match,LRU28Z,LRU28Z   Z-MAX RAFTER HANGER,EA,H,Stock
SKU-Match,LSSR410Z,LSSR410Z   Z-MAX RAFTER HANGER,EA,H,Stock
Skewable Angle,LS30Z,LS30Z   Z-MAX SKEWABLE ANGLE,EA,H,Stock
Skewable Angle,LS50,LS50   SKEWABLE ANGLE,EA,H,Stock
Skewable Angle,LS50Z,LS50Z   Z-MAX SKEWABLE ANGLE,EA,H,Stock
Skewable Angle,LS70Z,LS90Z   Z-MAX SKEWABLE ANGLE,EA,H,Stock
Skewable Angle,LS90,LS90   SKEWABLE ANGLE,EA,H,Stock
Jack Hanger,LSSJ210LZ,LSSJ210LZ   Z-MAX ADJ JACK HANGER LEFT,EA,H,Stock
Jack Hanger,LSSJ210RZ,LSSJ210LZ   Z-MAX ADJ JACK HANGER RIGHT,EA,H,Stock
Jack Hanger,LSSJ26LZ,LSSJ26LZ   Z-MAX ADJ JACK HANGER LEFT,EA,H,Stock
Jack Hanger,LSSJ26RZ,LSSJ26LZ   Z-MAX ADJ JACK HANGER RIGHT,EA,H,Stock
Jack Hanger,LSSJ28LZ,LSSJ28LZ   Z-MAX ADJ JACK HANGER LEFT,EA,H,Stock
Jack Hanger,LSSJ28RZ,LSSJ28LZ   Z-MAX ADJ JACK HANGER RIGHT,EA,H,Stock
Tie Plate,LTP4,LTP4   TIE PLATE,EA,H,Stock
Tie Plate,LTP4Z,LTP4   Z-MAXTIE PLATE,EA,H,Stock
Tie Strap,LTS12,LTS12   TIE STRAP,EA,H,Stock
SKU-Match,LUC210Z,LUC210Z   Z-MAX JOIST HANGER,EA,H,Stock
SKU-Match,LUC26Z,LUC26Z   Z-MAX JOIST HANGER,EA,H,Stock
SKU-Match,LUS2102Z,LUS210-2Z   Z-MAX DOUBLE JOIST HANGER,EA,H,Stock
SKU-Match,LUS262Z,LUS26-2Z   Z-MAX DOUBLE JOIST HANGER,EA,H,Stock
SKU-Match,LUS282Z,LUS28-2  ZMAX  SHEAR HANGER,EA,H,Stock
SKU-Match,LUS242,LUS24-2   DOUBLE JOIST HANGER,EA,H,Stock
SKU-Match,LUS262,LUS26-2   DOUBLE JOIST HANGER,EA,H,Stock
SKU-Match,LUS210Z,LUS210Z   Z-MAX JOIST HANGER,EA,H,Stock
SKU-Match,LUS24Z,LUS24Z   Z-MAX JOIST HANGER,EA,H,Stock
SKU-Match,LUS26Z,LUS26Z   Z-MAX JOIST HANGER,EA,H,Stock
SKU-Match,LUS28Z,LUS28Z   Z-MAX JOIST HANGER,EA,H,Stock
SKU-Match,LUS410Z,LUS410Z   Z-MAX JOIST HANGER,EA,H,Stock
SKU-Match,LUS44Z,LUS44Z   Z-MAX JOIST HANGER,EA,H,Stock
SKU-Match,LUS46Z,LUS46Z   Z-MAX JOIST HANGER,EA,H,Stock
SKU-Match,LUS26,LUS26   JOIST HANGER,EA,H,Stock
Drill Bit,MDMX06213Q,"MDMX06213Q   5/8""X13"" SDS QUAD BIT",EA,H,Stock
Drill Bit,MDMX06236Q,"MDMX06236Q   5/8""X36"" SDS QUAD BIT",EA,H,Stock
Drill Bit,MDMX07536Q,"MDMX07536Q   3/4""X36"" SDS QUAD BIT",EA,H,Stock
Drill Bit,MDMX08713Q,"MDMX08713Q   7/8""X13"" SDS QUAD BIT",EA,H,Stock
Drill Bit,MDMX08736Q,"MDMX08736Q   7/8""X36"" SDS QUAD BIT",EA,H,Stock
Drill Bit,MDPL06208,"MDPL06208   5/8""X8"" SDS PLUS BIT",EA,H,Stock
Drill Bit,MDPL06212,"MDPL06212   5/8""X12"" SDS PLUS BIT",EA,H,Stock
Drill Bit,MDPL08708,"MDPL08708   7/8""X8"" SDS PLUS BIT",EA,H,Stock
Drill Bit,MDPL08712,"MDPL08712   7/8""X12-1/4"" SDS PLUS BIT",EA,H,Stock
Medium I-Joist Hanger,MIT3511882,MIT3511.88-2   DOUBLE I-JOIST HANGER (230-360),EA,H,Stock
Medium I-Joist Hanger,MIT35142,MIT3514-2   DOUBLE I-JOIST HANGER (230-360),EA,H,Stock
Mending Plate,MP36,MP36   MENDING PLATE,EA,H,Stock
Stap Tie,MST27,MST27   STRAP TIE,EA,H,Stock
Stap Tie,MST37,MST37   STRAP TIE,EA,H,Stock
Stap Tie,MST48,MST48   STRAP TIE,EA,H,Stock
Stap Tie,MST60,MST60   STRAP TIE,EA,H,Stock
Stap Tie,MST72,MST72   STRAP TIE,EA,H,Stock
Stap Tie,MSTA24,MSTA24   MED. STRAP TIE,EA,H,Stock
Stap Tie,MSTA36,MSTA36   MED. STRAP TIE,EA,H,Stock
Stap Tie,MSTC28,MSTC28   STRAP TIE,EA,H,Stock
Stap Tie,MSTC40,MSTC40   STRAP TIE,EA,H,Stock
Stap Tie,MSTC52,MSTC52   STRAP TIE,EA,H,Stock
Stap Tie,MSTC66,MSTC66   STRAP TIE,EA,H,Stock
Twist Strap,MTS20,MTS20   TWIST STRAP,EA,H,Stock
Simpson Hanger Nails,N105HDG,"N10D5HDG   HDG 1-1/2""X.148 NAIL (10D) 5#",EA,H,Stock
Simpson Hanger Nails,N10D,"N10DHDG   HDG 1-1/2""X.148 NAIL (10D) 1#",EA,H,Stock
Simpson Hanger Nails,N8D5HDG,"N8D5HDG   HDG 1-1/2""X.131 NAIL (8D) 5#",EA,H,Stock
Simpson Hanger Nails,N8DHDG,"N8D5HDG   HDG 1-1/2""X.131 NAIL (8D) 1#",EA,H,Stock
Nail Stopper,NS1,NS1   NAIL STOPPER,EA,H,Stock
Nail Stopper,NS2,NS2   NAIL STOPPER,EA,H,Stock
Post Base,PB44R,PB44R   POST BASE,EA,H,Stock
Post Base,PB44Z,PB44Z   Z-MAX POST BASE,EA,H,Stock
Post Base,PB46,PB46   POST BASE,EA,H,Stock
Post Base,PB66R,PB66R   POST BASE,EA,H,Stock
Post Base,PB66Z,PB66Z   Z-MAX POST BASE,EA,H,Stock
Post Base,PBS44AZ,PBS44AZ   Z-MAX POST BASE,EA,H,Stock
